timestamp_utc,learner_id,learner_role,resource_id,user_prompt_character_count,clarity_score,context_score,constraints_score,evaluation_score,primary_weakness,recommended_resource_id
2025-11-30T20:27:08.003507+00:00,L-042,learner,micro-tutor-05,1437,5,5,5,5.0,Clarity,tutorial-clarity-basics
2025-11-30T22:29:13.665276+00:00,L-032,learner,micro-tutor-03,1103,3,5,3,3.67,Clarity,tutorial-clarity-basics
2025-11-30T23:26:13.886373+00:00,L-026,learner,micro-tutor-02,146,4,5,4,4.33,Clarity,tutorial-clarity-basics
2025-11-30T23:33:50.428600+00:00,L-020,learner,micro-tutor-02,298,3,5,2,3.33,Constraints,tutorial-prompt-constraints
2025-12-01T04:25:02.352505+00:00,L-003,learner,micro-tutor-04,54,1,2,4,2.33,Clarity,tutorial-clarity-basics
2025-12-01T08:17:43.284787+00:00,L-004,learner,micro-tutor-03,1441,3,5,4,4.0,Clarity,tutorial-clarity-basics
2025-12-01T12:11:33.637629+00:00,L-045,learner,micro-tutor-03,1266,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-12-01T18:31:45.681338+00:00,L-030,learner,micro-tutor-03,1262,1,5,2,2.67,Clarity,tutorial-clarity-basics
2025-12-01T19:44:22.736397+00:00,L-033,learner,micro-tutor-01,51,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-12-01T21:09:39.497821+00:00,L-039,learner,micro-tutor-01,1246,4,5,3,4.0,Constraints,tutorial-prompt-constraints
2025-12-01T21:31:28.110149+00:00,L-017,learner,micro-tutor-02,513,3,4,2,3.0,Constraints,tutorial-prompt-constraints
2025-12-02T03:23:18.648401+00:00,L-009,learner,micro-tutor-04,421,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-12-02T03:29:52.592734+00:00,L-014,learner,micro-tutor-05,830,5,5,3,4.33,Constraints,tutorial-prompt-constraints
2025-12-02T06:11:09.234901+00:00,L-030,learner,micro-tutor-04,756,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-12-02T08:35:35.571281+00:00,L-002,learner,micro-tutor-02,867,5,2,3,3.33,Context,tutorial-grounding-techniques
2025-12-02T10:49:15.977972+00:00,L-042,learner,micro-tutor-01,463,4,1,4,3.0,Context,tutorial-grounding-techniques
